cpdate,datestr2,cp
731626.291666667,2003-02-14 07:00,82.34
731626.3125,2003-02-14 07:30,82.38
731626.333333333,2003-02-14 08:00,83.14
731626.354166667,2003-02-14 08:30,82.56
731626.375,2003-02-14 09:00,82.11
731626.395833333,2003-02-14 09:30,82.08
731626.416666667,2003-02-14 10:00,82.4
731626.4375,2003-02-14 10:30,82.68
731626.458333333,2003-02-14 11:00,82.76
731626.479166667,2003-02-14 11:30,82.85
731626.5,2003-02-14 12:00,83.04
731626.520833333,2003-02-14 12:30,83.35
731626.541666667,2003-02-14 13:00,83.89
731630.291666667,2003-02-18 07:00,85.03
731630.3125,2003-02-18 07:30,85.2
731630.333333333,2003-02-18 08:00,85.45
731630.354166667,2003-02-18 08:30,85.35
731630.375,2003-02-18 09:00,85.35
731630.395833333,2003-02-18 09:30,85.49
731630.416666667,2003-02-18 10:00,85.61
731630.4375,2003-02-18 10:30,85.38
731630.458333333,2003-02-18 11:00,85.49
731630.479166667,2003-02-18 11:30,85.54
731630.5,2003-02-18 12:00,85.38
731630.520833333,2003-02-18 12:30,85.14
731630.541666667,2003-02-18 13:00,85.5
731631.291666667,2003-02-19 07:00,85.2
731631.3125,2003-02-19 07:30,85.11
731631.333333333,2003-02-19 08:00,84.92
731631.354166667,2003-02-19 08:30,84.97
731631.375,2003-02-19 09:00,84.91
731631.395833333,2003-02-19 09:30,84.88
731631.416666667,2003-02-19 10:00,84.97
731631.4375,2003-02-19 10:30,84.73
731631.458333333,2003-02-19 11:00,84.62
731631.479166667,2003-02-19 11:30,84.54
731631.5,2003-02-19 12:00,84.38
731631.520833333,2003-02-19 12:30,84.8
731631.541666667,2003-02-19 13:00,84.93
731632.291666667,2003-02-20 07:00,85.02
731632.3125,2003-02-20 07:30,84.59
731632.333333333,2003-02-20 08:00,84.43
731632.354166667,2003-02-20 08:30,84.5
731632.375,2003-02-20 09:00,84.75
731632.395833333,2003-02-20 09:30,84.5
731632.416666667,2003-02-20 10:00,84.39
731632.4375,2003-02-20 10:30,84.22
731632.458333333,2003-02-20 11:00,84.27
731632.479166667,2003-02-20 11:30,84.26
731632.5,2003-02-20 12:00,84.14
731632.520833333,2003-02-20 12:30,84.5
731632.541666667,2003-02-20 13:00,84.07
731633.291666667,2003-02-21 07:00,84.44
731633.3125,2003-02-21 07:30,83.67
731633.333333333,2003-02-21 08:00,84.17
731633.354166667,2003-02-21 08:30,84.49
731633.375,2003-02-21 09:00,85.12
731633.395833333,2003-02-21 09:30,85.04
731633.416666667,2003-02-21 10:00,85.03
731633.4375,2003-02-21 10:30,85.08
731633.458333333,2003-02-21 11:00,85.25
731633.479166667,2003-02-21 11:30,85.61
731633.5,2003-02-21 12:00,85.39
731633.520833333,2003-02-21 12:30,85.36
731633.541666667,2003-02-21 13:00,85.33
731636.291666667,2003-02-24 07:00,84.49
731636.3125,2003-02-24 07:30,84.46
731636.333333333,2003-02-24 08:00,84.46
731636.354166667,2003-02-24 08:30,84.19
731636.375,2003-02-24 09:00,84.1
731636.395833333,2003-02-24 09:30,83.79
731636.416666667,2003-02-24 10:00,83.88
731636.4375,2003-02-24 10:30,84.01
731636.458333333,2003-02-24 11:00,83.86
731636.479166667,2003-02-24 11:30,83.65
731636.5,2003-02-24 12:00,83.93
731636.520833333,2003-02-24 12:30,83.95
731636.541666667,2003-02-24 13:00,83.67
731637.291666667,2003-02-25 07:00,82.8
731637.3125,2003-02-25 07:30,82.56
731637.333333333,2003-02-25 08:00,82.99
731637.354166667,2003-02-25 08:30,82.59
731637.375,2003-02-25 09:00,82.6
731637.395833333,2003-02-25 09:30,82.45
731637.416666667,2003-02-25 10:00,82.68
731637.4375,2003-02-25 10:30,82.88
731637.458333333,2003-02-25 11:00,83.03
731637.479166667,2003-02-25 11:30,83.6
731637.5,2003-02-25 12:00,83.39
731637.520833333,2003-02-25 12:30,83.95
731637.541666667,2003-02-25 13:00,84.3
731638.291666667,2003-02-26 07:00,83.94
731638.3125,2003-02-26 07:30,84.46
731638.333333333,2003-02-26 08:00,83.93
731638.354166667,2003-02-26 08:30,83.66
731638.375,2003-02-26 09:00,83.46
731638.395833333,2003-02-26 09:30,83.69
731638.416666667,2003-02-26 10:00,83.57
731638.4375,2003-02-26 10:30,83.65
731638.458333333,2003-02-26 11:00,83.65
731638.479166667,2003-02-26 11:30,83.75
731638.5,2003-02-26 12:00,83.21
731638.520833333,2003-02-26 12:30,83.23
731638.541666667,2003-02-26 13:00,83.14
731639.291666667,2003-02-27 07:00,83.41
731639.3125,2003-02-27 07:30,83.91
731639.333333333,2003-02-27 08:00,84.43
731639.354166667,2003-02-27 08:30,84.46
731639.375,2003-02-27 09:00,84.4
731639.395833333,2003-02-27 09:30,84.4
731639.416666667,2003-02-27 10:00,84.43
731639.4375,2003-02-27 10:30,84.4
731639.458333333,2003-02-27 11:00,84.3
731639.479166667,2003-02-27 11:30,84
731639.5,2003-02-27 12:00,83.76
731639.520833333,2003-02-27 12:30,83.95
731639.541666667,2003-02-27 13:00,84.15
731640.291666667,2003-02-28 07:00,84.73
731640.3125,2003-02-28 07:30,84.95
731640.333333333,2003-02-28 08:00,85.01
731640.354166667,2003-02-28 08:30,84.96
731640.375,2003-02-28 09:00,84.93
731640.395833333,2003-02-28 09:30,84.75
731640.416666667,2003-02-28 10:00,84.4
731640.4375,2003-02-28 10:30,84.59
731640.458333333,2003-02-28 11:00,84.4
731640.479166667,2003-02-28 11:30,84.66
731640.5,2003-02-28 12:00,84.4
731640.520833333,2003-02-28 12:30,84.49
731640.541666667,2003-02-28 13:00,84.61
731643.291666667,2003-03-03 07:00,85.65
731643.3125,2003-03-03 07:30,85.11
731643.333333333,2003-03-03 08:00,84.64
731643.354166667,2003-03-03 08:30,84.68
731643.375,2003-03-03 09:00,84.68
731643.395833333,2003-03-03 09:30,84.85
731643.416666667,2003-03-03 10:00,84.75
731643.4375,2003-03-03 10:30,84.59
731643.458333333,2003-03-03 11:00,84.6
731643.479166667,2003-03-03 11:30,84.22
731643.5,2003-03-03 12:00,84.2
731643.520833333,2003-03-03 12:30,83.9
731643.541666667,2003-03-03 13:00,83.93
731644.291666667,2003-03-04 07:00,83.47
731644.3125,2003-03-04 07:30,83.43
731644.333333333,2003-03-04 08:00,83.34
731644.354166667,2003-03-04 08:30,83.38
731644.375,2003-03-04 09:00,83.38
731644.395833333,2003-03-04 09:30,83.33
731644.416666667,2003-03-04 10:00,83.45
731644.4375,2003-03-04 10:30,83.45
731644.458333333,2003-03-04 11:00,83.3
731644.479166667,2003-03-04 11:30,83.07
731644.5,2003-03-04 12:00,82.84
731644.520833333,2003-03-04 12:30,82.9
731644.541666667,2003-03-04 13:00,82.7
731645.291666667,2003-03-05 07:00,83.08
731645.3125,2003-03-05 07:30,82.95
731645.333333333,2003-03-05 08:00,82.47
731645.354166667,2003-03-05 08:30,82.62
731645.375,2003-03-05 09:00,82.99
731645.395833333,2003-03-05 09:30,82.94
731645.416666667,2003-03-05 10:00,83.35
731645.4375,2003-03-05 10:30,83.24
731645.458333333,2003-03-05 11:00,83.18
731645.479166667,2003-03-05 11:30,82.91
731645.5,2003-03-05 12:00,82.99
731645.520833333,2003-03-05 12:30,83.29
731645.541666667,2003-03-05 13:00,83.46
731646.291666667,2003-03-06 07:00,82.6
731646.3125,2003-03-06 07:30,83.25
731646.333333333,2003-03-06 08:00,82.98
731646.354166667,2003-03-06 08:30,83.1
731646.375,2003-03-06 09:00,82.82
731646.395833333,2003-03-06 09:30,82.67
731646.416666667,2003-03-06 10:00,82.55
731646.4375,2003-03-06 10:30,82.67
731646.458333333,2003-03-06 11:00,82.72
731646.479166667,2003-03-06 11:30,82.67
731646.5,2003-03-06 12:00,82.7
731646.520833333,2003-03-06 12:30,82.67
731646.541666667,2003-03-06 13:00,82.75
731647.291666667,2003-03-07 07:00,82.13
731647.3125,2003-03-07 07:30,82.63
731647.333333333,2003-03-07 08:00,82.41
731647.354166667,2003-03-07 08:30,82.9
731647.375,2003-03-07 09:00,83.07
731647.395833333,2003-03-07 09:30,83.31
731647.416666667,2003-03-07 10:00,83.25
731647.4375,2003-03-07 10:30,83.08
731647.458333333,2003-03-07 11:00,82.86
731647.479166667,2003-03-07 11:30,82.54
731647.5,2003-03-07 12:00,82.88
731647.520833333,2003-03-07 12:30,83.14
731647.541666667,2003-03-07 13:00,83.37
731650.291666667,2003-03-10 07:00,82.32
731650.3125,2003-03-10 07:30,82.14
731650.333333333,2003-03-10 08:00,82.03
731650.354166667,2003-03-10 08:30,82.05
731650.375,2003-03-10 09:00,81.79
731650.395833333,2003-03-10 09:30,81.87
731650.416666667,2003-03-10 10:00,81.62
731650.4375,2003-03-10 10:30,81.72
731650.458333333,2003-03-10 11:00,81.78
731650.479166667,2003-03-10 11:30,81.6
731650.5,2003-03-10 12:00,81.73
731650.520833333,2003-03-10 12:30,81.55
731650.541666667,2003-03-10 13:00,81.25
731651.291666667,2003-03-11 07:00,81.42
731651.3125,2003-03-11 07:30,81.52
731651.333333333,2003-03-11 08:00,80.98
731651.354166667,2003-03-11 08:30,80.94
731651.375,2003-03-11 09:00,81.38
731651.395833333,2003-03-11 09:30,81.43
731651.416666667,2003-03-11 10:00,81.38
731651.4375,2003-03-11 10:30,81.41
731651.458333333,2003-03-11 11:00,81.46
731651.479166667,2003-03-11 11:30,81.24
731651.5,2003-03-11 12:00,81.07
731651.520833333,2003-03-11 12:30,80.81
731651.541666667,2003-03-11 13:00,80.56
731652.291666667,2003-03-12 07:00,80.35
731652.3125,2003-03-12 07:30,80.19
731652.333333333,2003-03-12 08:00,80.08
731652.354166667,2003-03-12 08:30,79.9
731652.375,2003-03-12 09:00,79.77
731652.395833333,2003-03-12 09:30,79.7
731652.416666667,2003-03-12 10:00,79.65
731652.4375,2003-03-12 10:30,79.5
731652.458333333,2003-03-12 11:00,79.88
731652.479166667,2003-03-12 11:30,79.72
731652.5,2003-03-12 12:00,80.5
731652.520833333,2003-03-12 12:30,80.24
731652.541666667,2003-03-12 13:00,80.99
731653.291666667,2003-03-13 07:00,81.9
731653.3125,2003-03-13 07:30,81.67
731653.333333333,2003-03-13 08:00,81.81
731653.354166667,2003-03-13 08:30,82.01
731653.375,2003-03-13 09:00,82.12
731653.395833333,2003-03-13 09:30,82.37
731653.416666667,2003-03-13 10:00,82.27
731653.4375,2003-03-13 10:30,82.61
731653.458333333,2003-03-13 11:00,82.86
731653.479166667,2003-03-13 11:30,83.03
731653.5,2003-03-13 12:00,83.17
731653.520833333,2003-03-13 12:30,83.38
731653.541666667,2003-03-13 13:00,83.8
731654.291666667,2003-03-14 07:00,83.48
731654.3125,2003-03-14 07:30,83.93
731654.333333333,2003-03-14 08:00,84.23
731654.354166667,2003-03-14 08:30,84.7
731654.375,2003-03-14 09:00,83.9
731654.395833333,2003-03-14 09:30,83.93
731654.416666667,2003-03-14 10:00,83.72
731654.4375,2003-03-14 10:30,83.71
731654.458333333,2003-03-14 11:00,83.58
731654.479166667,2003-03-14 11:30,83.61
731654.5,2003-03-14 12:00,83.85
731654.520833333,2003-03-14 12:30,83.71
731654.541666667,2003-03-14 13:00,83.9
731657.291666667,2003-03-17 07:00,84.43
731657.3125,2003-03-17 07:30,84.92
731657.333333333,2003-03-17 08:00,85.7
731657.354166667,2003-03-17 08:30,85.72
731657.375,2003-03-17 09:00,85.9
731657.395833333,2003-03-17 09:30,86.15
731657.416666667,2003-03-17 10:00,86.15
731657.4375,2003-03-17 10:30,85.95
731657.458333333,2003-03-17 11:00,85.96
731657.479166667,2003-03-17 11:30,86.41
731657.5,2003-03-17 12:00,86.48
731657.520833333,2003-03-17 12:30,86.5
731657.541666667,2003-03-17 13:00,86.76
731658.291666667,2003-03-18 07:00,86.33
731658.3125,2003-03-18 07:30,87.13
731658.333333333,2003-03-18 08:00,86.73
731658.354166667,2003-03-18 08:30,86.78
731658.375,2003-03-18 09:00,86.61
731658.395833333,2003-03-18 09:30,86.6
731658.416666667,2003-03-18 10:00,86.83
731658.4375,2003-03-18 10:30,86.87
731658.458333333,2003-03-18 11:00,87.09
731658.479166667,2003-03-18 11:30,86.62
731658.5,2003-03-18 12:00,86.7
731658.520833333,2003-03-18 12:30,86.76
731658.541666667,2003-03-18 13:00,87.19
731659.291666667,2003-03-19 07:00,87.29
731659.3125,2003-03-19 07:30,87.36
731659.333333333,2003-03-19 08:00,87.31
731659.354166667,2003-03-19 08:30,86.97
731659.375,2003-03-19 09:00,86.73
731659.395833333,2003-03-19 09:30,87.05
731659.416666667,2003-03-19 10:00,87.32
731659.4375,2003-03-19 10:30,87.33
731659.458333333,2003-03-19 11:00,87.33
731659.479166667,2003-03-19 11:30,87.28
731659.5,2003-03-19 12:00,87.74
731659.520833333,2003-03-19 12:30,87.84
731659.541666667,2003-03-19 13:00,87.99
731660.291666667,2003-03-20 07:00,86.94
731660.3125,2003-03-20 07:30,86.5
731660.333333333,2003-03-20 08:00,87.28
731660.354166667,2003-03-20 08:30,87.42
731660.375,2003-03-20 09:00,87.54
731660.395833333,2003-03-20 09:30,87.9
731660.416666667,2003-03-20 10:00,87.6
731660.4375,2003-03-20 10:30,88.15
731660.458333333,2003-03-20 11:00,88.33
731660.479166667,2003-03-20 11:30,88.23
731660.5,2003-03-20 12:00,87.8
731660.520833333,2003-03-20 12:30,88.23
731660.541666667,2003-03-20 13:00,88.13
731661.291666667,2003-03-21 07:00,88.25
731661.3125,2003-03-21 07:30,88.22
731661.333333333,2003-03-21 08:00,88.34
731661.354166667,2003-03-21 08:30,88.28
731661.375,2003-03-21 09:00,88.63
731661.395833333,2003-03-21 09:30,88.96
731661.416666667,2003-03-21 10:00,89.49
731661.4375,2003-03-21 10:30,89.35
731661.458333333,2003-03-21 11:00,89
731661.479166667,2003-03-21 11:30,88.9
731661.5,2003-03-21 12:00,89.22
731661.520833333,2003-03-21 12:30,89.57
731661.541666667,2003-03-21 13:00,89.76
731664.291666667,2003-03-24 07:00,87.75
731664.3125,2003-03-24 07:30,87.35
731664.333333333,2003-03-24 08:00,87.2
731664.354166667,2003-03-24 08:30,87.08
731664.375,2003-03-24 09:00,86.93
731664.395833333,2003-03-24 09:30,87
731664.416666667,2003-03-24 10:00,86.99
731664.4375,2003-03-24 10:30,86.95
731664.458333333,2003-03-24 11:00,86.8
731664.479166667,2003-03-24 11:30,86.69
731664.5,2003-03-24 12:00,86.89
731664.520833333,2003-03-24 12:30,86.82
731664.541666667,2003-03-24 13:00,86.58
731665.291666667,2003-03-25 07:00,86.89
731665.3125,2003-03-25 07:30,86.72
731665.333333333,2003-03-25 08:00,87.24
731665.354166667,2003-03-25 08:30,87.66
731665.375,2003-03-25 09:00,87.61
731665.395833333,2003-03-25 09:30,87.87
731665.416666667,2003-03-25 10:00,87.97
731665.4375,2003-03-25 10:30,88.08
731665.458333333,2003-03-25 11:00,87.83
731665.479166667,2003-03-25 11:30,88.17
731665.5,2003-03-25 12:00,87.35
731665.520833333,2003-03-25 12:30,87.38
731665.541666667,2003-03-25 13:00,87.67
731666.291666667,2003-03-26 07:00,87.56
731666.3125,2003-03-26 07:30,87.38
731666.333333333,2003-03-26 08:00,87.27
731666.354166667,2003-03-26 08:30,87.19
731666.375,2003-03-26 09:00,87.52
731666.395833333,2003-03-26 09:30,87.63
731666.416666667,2003-03-26 10:00,87.51
731666.4375,2003-03-26 10:30,87.47
731666.458333333,2003-03-26 11:00,87.02
731666.479166667,2003-03-26 11:30,87.52
731666.5,2003-03-26 12:00,87.77
731666.520833333,2003-03-26 12:30,87.51
731666.541666667,2003-03-26 13:00,87.2
731667.291666667,2003-03-27 07:00,86.15
731667.3125,2003-03-27 07:30,86.36
731667.333333333,2003-03-27 08:00,86.31
731667.354166667,2003-03-27 08:30,86.45
731667.375,2003-03-27 09:00,86.53
731667.395833333,2003-03-27 09:30,86.62
731667.416666667,2003-03-27 10:00,87.07
731667.4375,2003-03-27 10:30,87
731667.458333333,2003-03-27 11:00,87.31
731667.479166667,2003-03-27 11:30,87.39
731667.5,2003-03-27 12:00,87.25
731667.520833333,2003-03-27 12:30,87.16
731667.541666667,2003-03-27 13:00,87.15
731668.291666667,2003-03-28 07:00,86.62
731668.3125,2003-03-28 07:30,86.74
731668.333333333,2003-03-28 08:00,87
731668.354166667,2003-03-28 08:30,87.12
731668.375,2003-03-28 09:00,86.89
731668.395833333,2003-03-28 09:30,86.83
731668.416666667,2003-03-28 10:00,86.68
731668.4375,2003-03-28 10:30,86.9
731668.458333333,2003-03-28 11:00,86.68
731668.479166667,2003-03-28 11:30,86.47
731668.5,2003-03-28 12:00,86.56
731668.520833333,2003-03-28 12:30,86.66
731668.541666667,2003-03-28 13:00,86.56
731671.291666667,2003-03-31 07:00,84.78
731671.3125,2003-03-31 07:30,84.98
731671.333333333,2003-03-31 08:00,85.18
731671.354166667,2003-03-31 08:30,85.04
731671.375,2003-03-31 09:00,85.4
731671.395833333,2003-03-31 09:30,85.37
731671.416666667,2003-03-31 10:00,85.37
731671.4375,2003-03-31 10:30,85.41
731671.458333333,2003-03-31 11:00,85.3
731671.479166667,2003-03-31 11:30,85.41
731671.5,2003-03-31 12:00,85.88
731671.520833333,2003-03-31 12:30,85.69
731671.541666667,2003-03-31 13:00,84.99
731672.291666667,2003-04-01 07:00,85.11
731672.3125,2003-04-01 07:30,85.61
731672.333333333,2003-04-01 08:00,85.08
731672.354166667,2003-04-01 08:30,85.21
731672.375,2003-04-01 09:00,85.44
731672.395833333,2003-04-01 09:30,85.86
731672.416666667,2003-04-01 10:00,86.17
731672.4375,2003-04-01 10:30,85.87
731672.458333333,2003-04-01 11:00,86.19
731672.479166667,2003-04-01 11:30,86.24
731672.5,2003-04-01 12:00,85.93
731672.520833333,2003-04-01 12:30,85.89
731672.541666667,2003-04-01 13:00,86.08
731673.291666667,2003-04-02 07:00,87.77
731673.3125,2003-04-02 07:30,87.99
731673.333333333,2003-04-02 08:00,88.27
731673.354166667,2003-04-02 08:30,88.34
731673.375,2003-04-02 09:00,88.36
731673.395833333,2003-04-02 09:30,88.49
731673.416666667,2003-04-02 10:00,88.38
731673.4375,2003-04-02 10:30,88.28
731673.458333333,2003-04-02 11:00,88.41
731673.479166667,2003-04-02 11:30,88.41
731673.5,2003-04-02 12:00,88.6
731673.520833333,2003-04-02 12:30,88.47
731673.541666667,2003-04-02 13:00,88.44
731674.291666667,2003-04-03 07:00,88.02
731674.3125,2003-04-03 07:30,88.2
731674.333333333,2003-04-03 08:00,88.21
731674.354166667,2003-04-03 08:30,88.29
731674.375,2003-04-03 09:00,88.15
731674.395833333,2003-04-03 09:30,88.21
731674.416666667,2003-04-03 10:00,88.14
731674.4375,2003-04-03 10:30,88.39
731674.458333333,2003-04-03 11:00,88.53
731674.479166667,2003-04-03 11:30,88.76
731674.5,2003-04-03 12:00,88.6
731674.520833333,2003-04-03 12:30,88.22
731674.541666667,2003-04-03 13:00,87.85
731675.291666667,2003-04-04 07:00,88.19
731675.3125,2003-04-04 07:30,87.9
731675.333333333,2003-04-04 08:00,87.73
731675.354166667,2003-04-04 08:30,88.06
731675.375,2003-04-04 09:00,88.23
731675.395833333,2003-04-04 09:30,88.09
731675.416666667,2003-04-04 10:00,87.99
731675.4375,2003-04-04 10:30,87.99
731675.458333333,2003-04-04 11:00,87.73
731675.479166667,2003-04-04 11:30,88
731675.5,2003-04-04 12:00,87.98
731675.520833333,2003-04-04 12:30,87.87
731675.541666667,2003-04-04 13:00,88.13
731678.291666667,2003-04-07 07:00,90.44
731678.3125,2003-04-07 07:30,90.52
731678.333333333,2003-04-07 08:00,89.83
731678.354166667,2003-04-07 08:30,90.2
731678.375,2003-04-07 09:00,89.93
731678.395833333,2003-04-07 09:30,90.03
731678.416666667,2003-04-07 10:00,89.85
731678.4375,2003-04-07 10:30,89.97
731678.458333333,2003-04-07 11:00,89.88
731678.479166667,2003-04-07 11:30,89.51
731678.5,2003-04-07 12:00,89.26
731678.520833333,2003-04-07 12:30,88.86
731678.541666667,2003-04-07 13:00,88.23
731679.291666667,2003-04-08 07:00,87.9
731679.3125,2003-04-08 07:30,87.8
731679.333333333,2003-04-08 08:00,88.49
731679.354166667,2003-04-08 08:30,87.94
731679.375,2003-04-08 09:00,88.16
731679.395833333,2003-04-08 09:30,88.16
731679.416666667,2003-04-08 10:00,88.27
731679.4375,2003-04-08 10:30,88.26
731679.458333333,2003-04-08 11:00,88.35
731679.479166667,2003-04-08 11:30,88.41
731679.5,2003-04-08 12:00,88.1
731679.520833333,2003-04-08 12:30,88.14
731679.541666667,2003-04-08 13:00,88.1
731680.291666667,2003-04-09 07:00,88.24
731680.3125,2003-04-09 07:30,88.75
731680.333333333,2003-04-09 08:00,88.54
731680.354166667,2003-04-09 08:30,88.04
731680.375,2003-04-09 09:00,88.02
731680.395833333,2003-04-09 09:30,87.72
731680.416666667,2003-04-09 10:00,87.28
731680.4375,2003-04-09 10:30,87.49
731680.458333333,2003-04-09 11:00,87.15
731680.479166667,2003-04-09 11:30,87.49
731680.5,2003-04-09 12:00,87.3
731680.520833333,2003-04-09 12:30,87.57
731680.541666667,2003-04-09 13:00,86.85
731681.291666667,2003-04-10 07:00,86.95
731681.3125,2003-04-10 07:30,86.79
731681.333333333,2003-04-10 08:00,86.84
731681.354166667,2003-04-10 08:30,86.58
731681.375,2003-04-10 09:00,86.85
731681.395833333,2003-04-10 09:30,87.02
731681.416666667,2003-04-10 10:00,87
731681.4375,2003-04-10 10:30,86.98
731681.458333333,2003-04-10 11:00,87.19
731681.479166667,2003-04-10 11:30,87.24
731681.5,2003-04-10 12:00,87.24
731681.520833333,2003-04-10 12:30,87.33
731681.541666667,2003-04-10 13:00,87.43
731682.291666667,2003-04-11 07:00,88.31
731682.3125,2003-04-11 07:30,87.6
731682.333333333,2003-04-11 08:00,87.3
731682.354166667,2003-04-11 08:30,87.16
731682.375,2003-04-11 09:00,87.33
731682.395833333,2003-04-11 09:30,87.35
731682.416666667,2003-04-11 10:00,87.24
731682.4375,2003-04-11 10:30,87.02
731682.458333333,2003-04-11 11:00,86.91
731682.479166667,2003-04-11 11:30,87.13
731682.5,2003-04-11 12:00,87.09
731682.520833333,2003-04-11 12:30,87.27
731682.541666667,2003-04-11 13:00,87.17
731685.291666667,2003-04-14 07:00,87.39
731685.3125,2003-04-14 07:30,87.55
731685.333333333,2003-04-14 08:00,87.68
731685.354166667,2003-04-14 08:30,87.85
731685.375,2003-04-14 09:00,88.23
731685.395833333,2003-04-14 09:30,88.3
731685.416666667,2003-04-14 10:00,88.43
731685.4375,2003-04-14 10:30,88.38
731685.458333333,2003-04-14 11:00,88.4
731685.479166667,2003-04-14 11:30,88.21
731685.5,2003-04-14 12:00,88.23
731685.520833333,2003-04-14 12:30,88.42
731685.541666667,2003-04-14 13:00,88.84
731686.291666667,2003-04-15 07:00,88.7
731686.3125,2003-04-15 07:30,88.83
731686.333333333,2003-04-15 08:00,89.06
