ydatestr,ydate,openp,cp
1983-08-02,724490,162.06,162.01
1983-08-03,724491,162.01,163.44
1983-08-04,724492,163.28,161.33
1983-08-05,724493,161.33,161.74
1983-08-08,724496,161.73,159.18
1983-08-09,724497,159.2,160.13
1983-08-10,724498,160.11,161.54
1983-08-11,724499,161.55,161.54
1983-08-12,724500,161.55,162.16
1983-08-15,724503,162.22,163.7
1983-08-16,724504,163.74,163.41
1983-08-17,724505,163.58,165.29
1983-08-18,724506,165.29,163.55
1983-08-19,724507,163.58,163.98
1983-08-22,724510,164.18,164.34
1983-08-23,724511,164.33,162.77
1983-08-24,724512,162.77,161.25
1983-08-25,724513,161.27,160.84
1983-08-26,724514,160.85,162.14
1983-08-29,724517,162.14,162.25
1983-08-30,724518,162.25,162.58
1983-08-31,724519,162.55,164.4
1983-09-01,724520,164.4,164.23
1983-09-02,724521,164.25,165
1983-09-06,724525,165.2,167.89
1983-09-07,724526,167.9,167.96
1983-09-08,724527,167.96,167.77
1983-09-09,724528,167.77,166.92
1983-09-12,724531,166.95,165.48
1983-09-13,724532,165.48,164.8
1983-09-14,724533,164.8,165.35
1983-09-15,724534,165.39,164.38
1983-09-16,724535,164.42,166.25
1983-09-19,724538,166.27,167.62
1983-09-20,724539,167.64,169.24
1983-09-21,724540,169.27,168.41
1983-09-22,724541,168.4,169.76
1983-09-23,724542,169.76,169.51
1983-09-26,724545,169.53,170.07
1983-09-27,724546,170.02,168.43
1983-09-28,724547,168.42,168
1983-09-29,724548,168.02,167.23
1983-09-30,724549,167.23,166.07
1983-10-03,724552,165.99,165.81
1983-10-04,724553,165.81,166.27
1983-10-05,724554,166.29,167.74
1983-10-06,724555,167.76,170.28
1983-10-07,724556,170.32,170.8
1983-10-10,724559,170.77,172.65
1983-10-11,724560,172.59,170.34
1983-10-12,724561,170.34,169.62
1983-10-13,724562,169.63,169.87
1983-10-14,724563,169.88,169.86
1983-10-17,724566,169.85,170.43
1983-10-18,724567,170.41,167.81
1983-10-19,724568,167.81,166.73
1983-10-20,724569,166.77,166.98
1983-10-21,724570,166.97,165.95
1983-10-24,724573,165.85,165.99
1983-10-25,724574,166,166.47
1983-10-26,724575,166.49,165.38
1983-10-27,724576,165.31,164.84
1983-10-28,724577,164.89,163.37
1983-10-31,724580,163.37,163.55
1983-11-01,724581,163.55,163.66
1983-11-02,724582,165.21,164.84
1983-11-03,724583,164.84,163.45
1983-11-04,724584,162.68,162.44
1983-11-07,724587,162.42,161.91
1983-11-08,724588,161.91,161.76
1983-11-09,724589,161.74,163.97
1983-11-10,724590,163.99,164.41
1983-11-11,724591,164.41,166.29
1983-11-14,724594,166.29,166.58
1983-11-15,724595,166.58,165.36
1983-11-16,724596,165.36,166.08
1983-11-17,724597,166.08,166.13
1983-11-18,724598,166.08,165.09
1983-11-21,724601,165.04,166.05
1983-11-22,724602,166.05,166.84
1983-11-23,724603,166.88,166.96
1983-11-25,724605,167.02,167.18
1983-11-28,724608,167.2,166.54
1983-11-29,724609,166.54,167.91
1983-11-30,724610,167.91,166.4
1983-12-01,724611,166.37,166.49
1983-12-02,724612,166.49,165.44
1983-12-05,724615,165.44,165.76
1983-12-06,724616,165.77,165.47
1983-12-07,724617,165.47,165.91
1983-12-08,724618,165.91,165.2
1983-12-09,724619,165.2,165.08
1983-12-12,724622,165.13,165.62
1983-12-13,724623,165.62,164.93
1983-12-14,724624,164.93,163.33
1983-12-15,724625,163.33,161.66
1983-12-16,724626,161.69,162.39
1983-12-19,724629,162.34,162.32
1983-12-20,724630,162.33,162
1983-12-21,724631,162,163.56
1983-12-22,724632,163.56,163.53
1983-12-23,724633,163.27,163.22
1983-12-27,724637,163.22,164.76
1983-12-28,724638,164.69,165.34
1983-12-29,724639,165.33,164.86
1983-12-30,724640,164.86,164.93
1984-01-03,724644,164.93,164.04
1984-01-04,724645,164.09,166.78
1984-01-05,724646,166.78,168.81
1984-01-06,724647,168.81,169.28
1984-01-09,724650,169.18,168.9
1984-01-10,724651,168.9,167.95
1984-01-11,724652,167.95,167.8
1984-01-12,724653,167.79,167.75
1984-01-13,724654,167.75,167.02
1984-01-16,724657,167.02,167.18
1984-01-17,724658,167.18,167.83
1984-01-18,724659,167.83,167.55
1984-01-19,724660,167.55,167.04
1984-01-20,724661,167.04,166.21
1984-01-23,724664,166.21,164.87
1984-01-24,724665,164.87,165.94
1984-01-25,724666,165.94,164.84
1984-01-26,724667,164.84,164.24
1984-01-27,724668,164.24,163.94
1984-01-30,724671,164.4,162.87
1984-01-31,724672,162.87,163.41
1984-02-01,724673,163.41,162.74
1984-02-02,724674,162.74,163.36
1984-02-03,724675,163.44,160.91
1984-02-06,724678,160.91,158.08
1984-02-07,724679,157.91,158.74
1984-02-08,724680,158.74,155.85
1984-02-09,724681,155.85,155.42
1984-02-10,724682,155.42,156.3
1984-02-13,724685,156.3,154.95
1984-02-14,724686,154.95,156.61
1984-02-15,724687,156.61,156.25
1984-02-16,724688,155.94,156.13
1984-02-17,724689,156.13,155.74
1984-02-21,724693,155.71,154.64
1984-02-22,724694,154.52,154.31
1984-02-23,724695,154.02,154.29
1984-02-24,724696,154.31,157.51
1984-02-27,724699,157.51,159.3
1984-02-28,724700,159.3,156.82
1984-02-29,724701,156.82,157.06
1984-03-01,724702,157.06,158.19
1984-03-02,724703,158.19,159.24
1984-03-05,724706,159.24,157.89
1984-03-06,724707,157.89,156.25
1984-03-07,724708,156.25,154.57
1984-03-08,724709,154.57,155.19
1984-03-09,724710,155.12,154.35
1984-03-12,724713,154.35,156.34
1984-03-13,724714,156.34,156.78
1984-03-14,724715,156.78,156.77
1984-03-15,724716,156.78,157.41
1984-03-16,724717,157.41,159.27
1984-03-19,724720,159.27,157.78
1984-03-20,724721,157.78,158.86
1984-03-21,724722,158.86,158.66
1984-03-22,724723,158.66,156.69
1984-03-23,724724,156.69,156.86
1984-03-26,724727,156.86,156.67
1984-03-27,724728,156.67,157.3
1984-03-28,724729,157.3,159.88
1984-03-29,724730,159.88,159.52
1984-03-30,724731,159.52,159.18
1984-04-02,724734,159.18,157.98
1984-04-03,724735,157.99,157.66
1984-04-04,724736,157.66,157.54
1984-04-05,724737,157.54,155.04
1984-04-06,724738,155.04,155.48
1984-04-09,724741,155.48,155.45
1984-04-10,724742,155.45,155.87
1984-04-11,724743,155.93,155
1984-04-12,724744,155,157.73
1984-04-13,724745,157.73,157.31
1984-04-16,724748,157.31,158.32
1984-04-17,724749,158.32,158.97
1984-04-18,724750,158.97,157.9
1984-04-19,724751,157.9,158.02
1984-04-23,724755,158.02,156.8
1984-04-24,724756,156.8,158.07
1984-04-25,724757,158.07,158.65
1984-04-26,724758,158.65,160.3
1984-04-27,724759,160.3,159.89
1984-04-30,724762,159.89,160.05
1984-05-01,724763,160.05,161.68
1984-05-02,724764,161.68,161.9
1984-05-03,724765,161.9,161.2
1984-05-04,724766,161.2,159.11
1984-05-07,724769,159.11,159.47
1984-05-08,724770,159.47,160.52
1984-05-09,724771,160.52,160.11
1984-05-10,724772,160.11,160
1984-05-11,724773,160,158.49
1984-05-14,724776,158.49,157.5
1984-05-15,724777,157.5,158
1984-05-16,724778,158,157.99
1984-05-17,724779,157.99,156.57
1984-05-18,724780,156.57,155.78
1984-05-21,724783,155.78,154.73
1984-05-22,724784,154.73,153.88
1984-05-23,724785,153.88,153.15
1984-05-24,724786,153.15,151.23
1984-05-25,724787,151.23,151.62
1984-05-29,724791,151.62,150.29
1984-05-30,724792,150.29,150.35
1984-05-31,724793,150.35,150.55
1984-06-01,724794,150.55,153.24
1984-06-04,724797,153.24,154.34
1984-06-05,724798,154.34,153.65
1984-06-06,724799,153.65,155.01
1984-06-07,724800,155.01,154.92
1984-06-08,724801,154.92,155.17
1984-06-11,724804,155.17,153.06
1984-06-12,724805,153.06,152.19
1984-06-13,724806,152.19,152.13
1984-06-14,724807,152.12,150.39
1984-06-15,724808,150.49,149.03
1984-06-18,724811,149.03,151.73
1984-06-19,724812,151.73,152.61
1984-06-20,724813,151.89,154.84
1984-06-21,724814,154.84,154.51
1984-06-22,724815,154.51,154.46
1984-06-25,724818,154.46,153.97
1984-06-26,724819,153.97,152.71
1984-06-27,724820,152.71,151.64
1984-06-28,724821,151.64,152.84
1984-06-29,724822,152.84,153.18
1984-07-02,724825,153.16,153.2
1984-07-03,724826,153.2,153.7
1984-07-05,724828,153.7,152.76
1984-07-06,724829,152.76,152.24
1984-07-09,724832,152.24,153.36
1984-07-10,724833,153.36,152.89
1984-07-11,724834,152.89,150.56
1984-07-12,724835,150.56,150.03
1984-07-13,724836,150.03,150.88
1984-07-16,724839,150.88,151.6
1984-07-17,724840,151.6,152.38
1984-07-18,724841,152.38,151.4
1984-07-19,724842,151.4,150.37
1984-07-20,724843,150.37,149.55
1984-07-23,724846,149.55,148.95
1984-07-24,724847,148.95,147.82
1984-07-25,724848,147.82,148.83
1984-07-26,724849,148.83,150.08
1984-07-27,724850,150.08,151.19
1984-07-30,724853,151.19,150.19
1984-07-31,724854,150.19,150.66
1984-08-01,724855,150.66,154.08
1984-08-02,724856,154.08,157.99
1984-08-03,724857,160.28,162.35
1984-08-06,724860,162.35,162.6
1984-08-07,724861,162.6,162.72
1984-08-08,724862,162.71,161.75
1984-08-09,724863,161.75,165.54
1984-08-10,724864,165.54,165.42
1984-08-13,724867,164.84,165.43
1984-08-14,724868,165.43,164.42
1984-08-15,724869,164.42,162.8
1984-08-16,724870,162.8,163.77
1984-08-17,724871,164.3,164.14
1984-08-20,724874,164.14,164.94
1984-08-21,724875,164.94,167.83
1984-08-22,724876,167.83,167.06
1984-08-23,724877,167.06,167.12
1984-08-24,724878,167.12,167.51
1984-08-27,724881,167.51,166.44
1984-08-28,724882,166.44,167.4
1984-08-29,724883,167.4,167.09
1984-08-30,724884,167.1,166.6
1984-08-31,724885,166.6,166.68
1984-09-04,724889,166.68,164.88
1984-09-05,724890,164.88,164.29
1984-09-06,724891,164.29,165.65
1984-09-07,724892,165.65,164.37
1984-09-10,724895,164.37,164.26
1984-09-11,724896,165.22,164.45
1984-09-12,724897,164.45,164.68
1984-09-13,724898,164.68,167.94
1984-09-14,724899,167.94,168.78
1984-09-17,724902,168.78,168.87
1984-09-18,724903,168.87,167.65
1984-09-19,724904,167.65,166.94
1984-09-20,724905,166.94,167.47
1984-09-21,724906,167.47,165.67
1984-09-24,724909,165.67,165.28
1984-09-25,724910,165.28,165.62
1984-09-26,724911,165.62,166.28
1984-09-27,724912,166.75,166.96
1984-09-28,724913,166.96,166.1
1984-10-01,724916,166.1,164.62
1984-10-02,724917,164.62,163.59
1984-10-03,724918,163.59,162.44
1984-10-04,724919,162.44,162.92
1984-10-05,724920,162.92,162.68
1984-10-08,724923,162.68,162.13
1984-10-09,724924,162.13,161.67
1984-10-10,724925,161.67,162.11
1984-10-11,724926,162.11,162.78
1984-10-12,724927,162.78,164.18
1984-10-15,724930,164.18,165.77
1984-10-16,724931,165.78,164.78
1984-10-17,724932,164.78,164.14
1984-10-18,724933,164.14,168.1
1984-10-19,724934,168.08,167.96
1984-10-22,724937,167.96,167.36
1984-10-23,724938,167.36,167.09
1984-10-24,724939,167.09,167.2
1984-10-25,724940,167.2,166.31
1984-10-26,724941,166.31,165.29
1984-10-29,724944,165.29,164.78
1984-10-30,724945,164.78,166.84
1984-10-31,724946,166.74,166.09
1984-11-01,724947,166.09,167.49
1984-11-02,724948,167.49,167.42
1984-11-05,724951,167.42,168.58
1984-11-06,724952,168.58,170.41
1984-11-07,724953,170.41,169.17
1984-11-08,724954,169.19,168.68
1984-11-09,724955,168.68,167.6
1984-11-12,724958,167.65,167.36
1984-11-13,724959,167.36,165.97
1984-11-14,724960,165.97,165.99
1984-11-15,724961,165.99,165.89
1984-11-16,724962,165.89,164.1
1984-11-19,724965,164.1,163.09
1984-11-20,724966,163.1,164.18
1984-11-21,724967,164.18,164.51
1984-11-23,724969,164.52,166.92
1984-11-26,724972,166.92,165.55
1984-11-27,724973,165.55,166.29
1984-11-28,724974,166.29,165.02
1984-11-29,724975,165.02,163.91
1984-11-30,724976,163.91,163.58
1984-12-03,724979,163.58,162.82
1984-12-04,724980,162.82,163.38
1984-12-05,724981,163.38,162.1
1984-12-06,724982,162.1,162.76
1984-12-07,724983,162.76,162.26
1984-12-10,724986,162.26,162.83
1984-12-11,724987,162.83,163.07
1984-12-12,724988,163.07,162.63
1984-12-13,724989,162.63,161.81
1984-12-14,724990,161.81,162.69
1984-12-17,724993,162.69,163.61
1984-12-18,724994,163.61,168.11
1984-12-19,724995,168.11,167.16
1984-12-20,724996,167.16,166.38
1984-12-21,724997,166.34,165.51
1984-12-24,725000,165.51,166.76
1984-12-26,725002,166.76,166.47
1984-12-27,725003,166.47,165.75
1984-12-28,725004,165.75,166.26
1984-12-31,725007,166.26,167.24
1985-01-02,725009,167.2,165.37
1985-01-03,725010,165.37,164.57
1985-01-04,725011,164.55,163.68
1985-01-07,725014,163.68,164.24
1985-01-08,725015,164.24,163.99
1985-01-09,725016,163.99,165.18
1985-01-10,725017,165.18,168.31
1985-01-11,725018,168.31,167.91
1985-01-14,725021,167.91,170.51
1985-01-15,725022,170.51,170.81
1985-01-16,725023,170.81,171.19
1985-01-17,725024,171.19,170.73
1985-01-18,725025,170.73,171.32
1985-01-21,725028,171.32,175.23
1985-01-22,725029,175.23,175.48
1985-01-23,725030,175.48,177.3
1985-01-24,725031,177.3,176.71
1985-01-25,725032,176.71,177.35
1985-01-28,725035,177.35,177.4
1985-01-29,725036,177.4,179.18
1985-01-30,725037,179.18,179.39
1985-01-31,725038,179.39,179.63
1985-02-01,725039,179.63,178.63
1985-02-04,725042,178.63,180.35
1985-02-05,725043,180.35,180.61
1985-02-06,725044,180.61,180.43
1985-02-07,725045,180.43,181.82
1985-02-08,725046,181.82,182.19
1985-02-11,725049,182.19,180.51
1985-02-12,725050,180.51,180.56
1985-02-13,725051,180.56,183.35
1985-02-14,725052,183.35,182.41
1985-02-15,725053,182.41,181.6
1985-02-19,725057,181.6,181.33
1985-02-20,725058,181.33,181.18
1985-02-21,725059,181.18,180.19
1985-02-22,725060,180.19,179.36
1985-02-25,725063,179.36,179.23
1985-02-26,725064,179.23,181.17
1985-02-27,725065,181.17,180.71
1985-02-28,725066,180.71,181.18
1985-03-01,725067,181.18,183.23
1985-03-04,725070,183.23,182.06
1985-03-05,725071,182.06,182.23
1985-03-06,725072,182.23,180.65
1985-03-07,725073,180.65,179.51
1985-03-08,725074,179.51,179.1
1985-03-11,725077,179.1,178.79
1985-03-12,725078,178.79,179.66
1985-03-13,725079,179.66,178.19
1985-03-14,725080,178.19,177.84
1985-03-15,725081,177.84,176.53
1985-03-18,725084,176.53,176.88
1985-03-19,725085,176.88,179.54
1985-03-20,725086,179.54,179.08
1985-03-21,725087,179.08,179.35
1985-03-22,725088,179.35,179.04
1985-03-25,725091,179.04,177.97
1985-03-26,725092,177.97,178.43
1985-03-27,725093,178.43,179.54
1985-03-28,725094,179.54,179.54
1985-03-29,725095,179.54,180.66
1985-04-01,725098,180.66,181.27
1985-04-02,725099,181.27,180.53
1985-04-03,725100,180.53,179.11
1985-04-04,725101,179.11,179.03
1985-04-08,725105,179.03,178.03
1985-04-09,725106,178.03,178.21
1985-04-10,725107,178.21,179.42
1985-04-11,725108,179.42,180.19
1985-04-12,725109,180.19,180.54
1985-04-15,725112,180.54,180.92
1985-04-16,725113,180.92,181.2
1985-04-17,725114,181.2,181.68
1985-04-18,725115,181.68,180.84
1985-04-19,725116,180.84,181.11
1985-04-22,725119,181.11,180.7
1985-04-23,725120,180.7,181.88
1985-04-24,725121,181.88,182.26
1985-04-25,725122,182.26,183.43
1985-04-26,725123,183.43,182.18
1985-04-29,725126,182.18,180.63
1985-04-30,725127,180.63,179.83
1985-05-01,725128,179.83,178.37
1985-05-02,725129,178.37,179.01
1985-05-03,725130,179.01,180.08
1985-05-06,725133,180.08,179.99
1985-05-07,725134,179.99,180.76
1985-05-08,725135,180.76,180.62
1985-05-09,725136,180.62,181.92
1985-05-10,725137,181.92,184.28
1985-05-13,725140,184.28,184.61
1985-05-14,725141,184.61,183.87
1985-05-15,725142,183.87,184.54
1985-05-16,725143,184.54,185.66
1985-05-17,725144,185.66,187.42
1985-05-20,725147,187.42,189.72
1985-05-21,725148,189.72,189.64
1985-05-22,725149,189.64,188.56
1985-05-23,725150,188.56,187.6
1985-05-24,725151,187.6,188.29
1985-05-28,725155,188.29,187.86
1985-05-29,725156,187.86,187.68
1985-05-30,725157,187.68,187.75
1985-05-31,725158,187.75,189.55
1985-06-03,725161,189.55,189.32
1985-06-04,725162,189.32,190.04
1985-06-05,725163,190.04,190.16
1985-06-06,725164,189.75,191.06
1985-06-07,725165,191.06,189.68
1985-06-10,725168,189.68,189.51
1985-06-11,725169,189.51,189.04
1985-06-12,725170,189.04,187.61
1985-06-13,725171,187.61,185.33
1985-06-14,725172,185.33,187.1
1985-06-17,725175,187.1,186.53
1985-06-18,725176,186.53,187.34
1985-06-19,725177,187.34,186.63
1985-06-20,725178,186.63,186.73
1985-06-21,725179,186.73,189.61
1985-06-24,725182,188.77,189.15
1985-06-25,725183,189.15,189.74
1985-06-26,725184,189.74,190.06
1985-06-27,725185,190.06,191.23
1985-06-28,725186,191.23,191.85
1985-07-01,725189,191.85,192.43
1985-07-02,725190,192.43,192.01
1985-07-03,725191,192.01,191.45
1985-07-05,725193,191.45,192.52
1985-07-08,725196,192.47,191.93
1985-07-09,725197,191.93,191.05
1985-07-10,725198,191.05,192.37
1985-07-11,725199,192.37,192.94
1985-07-12,725200,192.94,193.29
1985-07-15,725203,193.29,192.72
1985-07-16,725204,192.72,194.72
1985-07-17,725205,194.86,195.65
1985-07-18,725206,195.65,194.38
1985-07-19,725207,194.38,195.13
1985-07-22,725210,195.13,194.35
1985-07-23,725211,194.35,192.55
1985-07-24,725212,192.55,191.58
1985-07-25,725213,191.58,192.06
1985-07-26,725214,192.06,192.4
1985-07-29,725217,192.4,189.6
1985-07-30,725218,189.62,189.93
1985-07-31,725219,189.93,190.92
1985-08-01,725220,190.92,192.11
1985-08-02,725221,192.11,191.48
1985-08-05,725224,191.48,190.62
1985-08-06,725225,190.62,187.93
1985-08-07,725226,187.93,187.68
1985-08-08,725227,187.68,188.95
1985-08-09,725228,188.95,188.32
1985-08-12,725231,188.32,187.63
1985-08-13,725232,187.63,187.3
1985-08-14,725233,187.3,187.41
1985-08-15,725234,187.41,187.26
1985-08-16,725235,187.26,186.1
1985-08-19,725238,186.1,186.38
1985-08-20,725239,186.38,188.08
1985-08-21,725240,188.08,189.16
1985-08-22,725241,189.11,187.36
1985-08-23,725242,187.22,187.17
1985-08-26,725245,187.17,187.31
1985-08-27,725246,187.31,188.1
1985-08-28,725247,188.1,188.83
1985-08-29,725248,188.73,188.93
1985-08-30,725249,188.93,188.63
1985-09-03,725253,188.63,187.91
1985-09-04,725254,187.91,187.37
1985-09-05,725255,187.37,187.27
1985-09-06,725256,187.27,188.24
1985-09-09,725259,188.24,188.25
1985-09-10,725260,188.25,186.9
1985-09-11,725261,186.9,185.03
1985-09-12,725262,185.03,183.69
1985-09-13,725263,183.69,182.91
1985-09-16,725266,182.91,182.88
1985-09-17,725267,182.88,181.36
1985-09-18,725268,181.36,181.71
1985-09-19,725269,181.71,183.39
1985-09-20,725270,183.39,182.05
1985-09-23,725273,182.05,184.3
1985-09-24,725274,184.3,182.62
1985-09-25,725275,182.62,180.66
1985-09-26,725276,180.66,181.29
1985-09-30,725280,181.3,182.08
1985-10-01,725281,182.06,185.07
1985-10-02,725282,185.07,184.06
1985-10-03,725283,184.06,184.36
1985-10-04,725284,184.36,183.22
1985-10-07,725287,183.22,181.87
1985-10-08,725288,181.87,181.87
1985-10-09,725289,181.87,182.52
1985-10-10,725290,182.52,182.78
1985-10-11,725291,182.78,184.28
1985-10-14,725294,184.31,186.37
1985-10-15,725295,186.37,186.08
1985-10-16,725296,186.08,187.98
1985-10-17,725297,187.98,187.66
1985-10-18,725298,187.66,187.04
1985-10-21,725301,187.04,186.96
1985-10-22,725302,186.96,188.04
1985-10-23,725303,188.04,189.09
1985-10-24,725304,189.09,188.5
1985-10-25,725305,188.5,187.52
1985-10-28,725308,187.52,187.76
1985-10-29,725309,187.76,189.23
1985-10-30,725310,189.23,190.07
1985-10-31,725311,190.07,189.82
1985-11-01,725312,189.82,191.53
1985-11-04,725315,191.45,191.25
1985-11-05,725316,191.25,192.37
1985-11-06,725317,192.37,192.76
1985-11-07,725318,192.78,192.62
1985-11-08,725319,192.62,193.72
1985-11-11,725322,193.72,197.28
1985-11-12,725323,197.28,198.08
1985-11-13,725324,198.08,197.1
1985-11-14,725325,197.1,199.06
1985-11-15,725326,199.06,198.11
1985-11-18,725329,198.11,198.71
1985-11-19,725330,198.71,198.67
1985-11-20,725331,198.67,198.99
1985-11-21,725332,198.99,201.41
1985-11-22,725333,201.41,201.52
1985-11-25,725336,201.52,200.35
1985-11-26,725337,200.35,200.67
1985-11-27,725338,200.67,202.54
1985-11-29,725340,202.54,202.17
1985-12-02,725343,202.17,200.46
1985-12-03,725344,200.46,200.86
1985-12-04,725345,200.86,204.23
1985-12-05,725346,204.23,203.88
1985-12-06,725347,203.88,202.99
1985-12-09,725350,202.99,204.25
1985-12-10,725351,204.25,204.39
1985-12-11,725352,204.39,206.31
1985-12-12,725353,206.31,206.73
1985-12-13,725354,206.73,209.94
1985-12-16,725357,209.94,212.02
1985-12-17,725358,212.02,210.65
1985-12-18,725359,210.65,209.81
1985-12-19,725360,209.81,210.02
1985-12-20,725361,210.02,210.94
1985-12-23,725364,210.57,208.57
1985-12-24,725365,208.57,207.14
1985-12-26,725367,207.14,207.65
1985-12-27,725368,207.65,209.61
1985-12-30,725371,209.61,210.68
1985-12-31,725372,210.68,211.28
1986-01-02,725374,211.28,209.59
1986-01-03,725375,209.59,210.88
1986-01-06,725378,210.88,210.65
1986-01-07,725379,210.65,213.8
1986-01-08,725380,213.8,207.97
1986-01-09,725381,207.97,206.11
1986-01-10,725382,206.11,205.96
1986-01-13,725385,205.96,206.72
1986-01-14,725386,206.72,206.64
1986-01-15,725387,206.64,208.26
1986-01-16,725388,208.26,209.17
1986-01-17,725389,209.17,208.43
1986-01-20,725392,208.43,207.53
1986-01-21,725393,207.53,205.79
1986-01-22,725394,205.79,203.49
1986-01-23,725395,203.49,204.25
1986-01-24,725396,204.25,206.43
1986-01-27,725399,206.43,207.39
1986-01-28,725400,207.42,209.81
1986-01-29,725401,209.81,210.29
1986-01-30,725402,210.29,209.33
1986-01-31,725403,209.33,211.78
1986-02-03,725406,211.78,213.96
1986-02-04,725407,213.96,212.79
1986-02-05,725408,212.84,212.96
1986-02-06,725409,212.96,213.47
1986-02-07,725410,213.47,214.56
1986-02-10,725413,214.56,216.24
