algo,ydate,probup,pctgain,holding_period
svm,2010-06-03,0.464386218448328,-3.4400,1day
svm,2010-06-04,0.519219403808997,-1.3500,1day
svm,2010-06-07,0.580683964911514,1.1000,1day
svm,2010-06-08,0.495127929458233,-0.5900,1day
svm,2010-06-09,0.485278859485968,2.9500,1day
svm,2010-06-10,0.441511882827168,0.4400,1day
svm,2010-06-11,0.462079232347627,-0.1800,1day
svm,2010-06-14,0.489022864282893,2.3500,1day
svm,2010-06-15,0.446494815982349,-0.0600,1day
svm,2010-06-16,0.463637721527605,0.1300,1day
svm,2010-06-17,0.488586659876711,0.1300,1day
svm,2010-06-18,0.47186301545085,-0.3900,1day
svm,2010-06-21,0.470857673762419,-1.6100,1day
svm,2010-06-22,0.504805620207421,-0.3000,1day
svm,2010-06-23,0.498806758169468,-1.6800,1day
svm,2010-06-24,0.525984950684074,0.2900,1day
svm,2010-06-25,0.513993198466868,-0.2000,1day
svm,2010-06-28,0.497762526199648,-3.1000,1day
svm,2010-06-29,0.571411961987729,-1.0100,1day
svm,2010-06-30,0.588060530301708,-0.3200,1day
svm,2010-07-01,0.551130816860906,-0.4700,1day
svm,2010-07-02,0.544080763992258,0.5400,1day
svm,2010-07-06,0.527426958631408,3.1300,1day
svm,2010-07-07,0.475553977962167,0.9400,1day
svm,2010-07-08,0.468783462599931,0.7200,1day
svm,2010-07-09,0.475712441444838,0.0700,1day
svm,2010-07-12,0.4860148730012,1.5400,1day
svm,2010-07-13,0.466001929890886,-0.0200,1day
svm,2010-07-14,0.443307310513766,0.1200,1day
svm,2010-07-15,0.450059444964624,-2.8800,1day
svm,2010-07-16,0.493681883850312,0.6000,1day
svm,2010-07-19,0.472921520701375,1.1400,1day
svm,2010-07-20,0.431871551665076,-1.2800,1day
svm,2010-07-21,0.468819862986532,2.2500,1day
svm,2010-07-22,0.4475080523879,0.8200,1day
svm,2010-07-23,0.444042759885228,1.1200,1day
svm,2010-07-26,0.450969184460474,-0.1000,1day
svm,2010-07-27,0.466604445219415,-0.6900,1day
svm,2010-07-28,0.495330775964692,-0.4200,1day
svm,2010-07-29,0.505248062659741,0.0100,1day
svm,2010-07-30,0.478827844834754,2.2000,1day
svm,2010-08-02,0.435505597300324,-0.4800,1day
svm,2010-08-03,0.44370015472432,0.6100,1day
svm,2010-08-04,0.452772103264034,-0.1300,1day
svm,2010-08-05,0.463408854346389,-0.3700,1day
svm,2010-08-06,0.484224665168638,0.5500,1day
svm,2010-08-09,0.477500182152882,-0.6000,1day
svm,2010-08-10,0.480365359356001,-2.8200,1day
svm,2010-08-11,0.53721383997393,-0.5400,1day
svm,2010-08-12,0.537142076852506,-0.4000,1day
svm,2010-08-13,0.510938298769244,0.0100,1day
svm,2010-08-16,0.512611020781915,1.2200,1day
svm,2010-08-17,0.48400910973378,0.1500,1day
svm,2010-08-18,0.488330017312188,-1.6900,1day
svm,2010-08-19,0.52579113235588,-0.3700,1day
svm,2010-08-20,0.532762313373632,-0.4000,1day
svm,2010-08-23,0.520487031380966,-1.4500,1day
svm,2010-08-24,0.534890184390656,0.3300,1day
svm,2010-08-25,0.501557784603402,-0.7700,1day
svm,2010-08-26,0.496182842988211,1.6600,1day
svm,2010-08-27,0.466372935035158,-1.4700,1day
svm,2010-08-30,0.474906605390655,0.0400,1day
svm,2010-08-31,0.510740890176217,2.9500,1day
svm,2010-09-01,0.451501226252455,0.9100,1day
svm,2010-09-02,0.436142081798538,1.3200,1day
svm,2010-09-03,0.441196784490051,-1.1500,1day
svm,2010-09-07,0.463257770917249,0.6400,1day
svm,2010-09-08,0.465934133025361,0.4800,1day
svm,2010-09-09,0.450813766707798,0.4900,1day
svm,2010-09-10,0.443911349798219,1.1100,1day
svm,2010-09-13,0.437091463219309,-0.0700,1day
svm,2010-09-14,0.435919786814945,0.3500,1day
svm,2010-09-15,0.442787620927722,-0.0400,1day
svm,2010-09-16,0.458000069807012,0.0800,1day
svm,2010-09-17,0.470417292498275,1.5200,1day
svm,2010-09-20,0.453390662043818,-0.2600,1day
svm,2010-09-21,0.451929072103087,-0.4800,1day
svm,2010-09-22,0.483983258265282,-0.8300,1day
svm,2010-09-23,0.498669860213035,2.1200,1day
svm,2010-09-24,0.454599243086047,-0.5700,1day
svm,2010-09-27,0.457547249452392,0.4900,1day
svm,2010-09-28,0.480833595848034,-0.2600,1day
svm,2010-09-29,0.482868218073292,-0.3100,1day
svm,2010-09-30,0.492051029379834,0.4400,1day
svm,2010-10-01,0.477879077772407,-0.8000,1day
svm,2010-10-04,0.493992732548865,2.0900,1day
svm,2010-10-05,0.460694073753764,-0.0700,1day
svm,2010-10-06,0.45334681681382,-0.1600,1day
svm,2010-10-07,0.471059603164781,0.6100,1day
svm,2010-10-08,0.47188570850149,0.0100,1day
svm,2010-10-11,0.465707073867346,0.3800,1day
svm,2010-10-12,0.466475213386644,0.7100,1day
svm,2010-10-13,0.456087811597955,-0.3600,1day
svm,2010-10-14,0.463337453342836,0.2000,1day
svm,2010-10-15,0.46840551866033,0.7200,1day
svm,2010-10-18,0.446417914075253,-1.5900,1day
svm,2010-10-19,0.481418724805286,1.0500,1day
svm,2010-10-20,0.468548255248941,0.1800,1day
svm,2010-10-21,0.454716387395592,0.2400,1day
svm,2010-10-22,0.460317608551412,0.2100,1day
svm,2010-10-25,0.461945617910364,0.0000,1day
svm,2010-10-26,0.466201354587839,-0.2700,1day
svm,2010-10-27,0.476345841579659,0.1100,1day
svm,2010-10-28,0.476896766744536,-0.0400,1day
svm,2010-10-29,0.476056862345524,0.0900,1day
svm,2010-11-01,0.482272893842046,0.7800,1day
svm,2010-11-02,0.455836633613626,0.3700,1day
svm,2010-11-03,0.458763038469073,1.9300,1day
svm,2010-11-04,0.439296371681818,0.3900,1day
svm,2010-11-05,0.438823825039243,-0.2100,1day
svm,2010-11-08,0.464685932511676,-0.8100,1day
svm,2010-11-09,0.483434631659186,0.4400,1day
svm,2010-11-10,0.470132491323588,-0.4200,1day
svm,2010-11-11,0.466239218521549,-1.1800,1day
svm,2010-11-12,0.49104009712463,-0.1200,1day
svm,2010-11-15,0.489666523611044,-1.6200,1day
svm,2010-11-16,0.509802636539966,0.0200,1day
svm,2010-11-17,0.505969174964986,1.5400,1day
svm,2010-11-18,0.472521979760811,0.2500,1day
svm,2010-11-19,0.474367585141588,-0.1600,1day
svm,2010-11-22,0.491207671669191,-1.4300,1day
svm,2010-11-23,0.51799917853635,1.4900,1day
svm,2010-11-24,0.487109688624918,-0.7500,1day
svm,2010-11-26,0.480721557011268,-0.1400,1day
svm,2010-11-29,0.496488826895779,-0.6100,1day
svm,2010-11-30,0.497308229798403,2.1600,1day
svm,2010-12-01,0.449950608881476,1.2800,1day
svm,2010-12-02,0.431848239565214,0.2600,1day
svm,2010-12-03,0.45092876486199,-0.1300,1day
svm,2010-12-06,0.470463388811048,0.0500,1day
svm,2010-12-07,0.473952892230717,0.3700,1day
svm,2010-12-08,0.45721574217313,0.3800,1day
svm,2010-12-09,0.45889182323984,0.6000,1day
svm,2010-12-10,0.448851608282733,0.0000,1day
svm,2010-12-13,0.45380859748663,0.0900,1day
svm,2010-12-14,0.456984450140696,-0.5100,1day
svm,2010-12-15,0.477653115553081,0.6200,1day
svm,2010-12-16,0.476023244007376,0.0800,1day
svm,2010-12-17,0.468796641890837,0.2500,1day
svm,2010-12-20,0.470413277889206,0.6000,1day
svm,2010-12-21,0.463039630114572,0.3400,1day
svm,2010-12-22,0.465134463793449,-0.1600,1day
svm,2010-12-23,0.47328173066618,0.0600,1day
svm,2010-12-27,0.481280892187759,0.0800,1day
svm,2010-12-28,0.478198982120144,0.1000,1day
svm,2010-12-29,0.477627367692478,-0.1500,1day
svm,2010-12-30,0.475817557163178,-0.0200,1day
svm,2010-12-31,0.480138579735333,1.1300,1day
svm,2011-01-03,0.472963856748027,-0.1300,1day
svm,2011-01-04,0.479641071867962,0.5000,1day
svm,2011-01-05,0.484167938307265,-0.2100,1day
svm,2011-01-06,0.484988822588935,-0.1800,1day
svm,2011-01-07,0.491935602778052,-0.1400,1day
svm,2011-01-10,0.489697209448091,0.3700,1day
svm,2011-01-11,0.484107971121205,0.9000,1day
svm,2011-01-12,0.467946623565532,-0.1700,1day
svm,2011-01-13,0.473472041449316,0.7400,1day
svm,2011-01-14,0.471083772004063,0.1400,1day
svm,2011-01-18,0.471031678178049,-1.0100,1day
svm,2011-01-19,0.492836396049187,-0.1300,1day
svm,2011-01-20,0.495854970754444,0.2400,1day
svm,2011-01-21,0.478103602981128,0.5800,1day
svm,2011-01-24,0.46829170909082,0.0300,1day
svm,2011-01-25,0.470305126058624,0.4200,1day
svm,2011-01-26,0.474882746115761,0.2200,1day
svm,2011-01-27,0.470538114870706,-1.7900,1day
svm,2011-01-28,0.505007752109504,0.7700,1day
svm,2011-01-31,0.498389274843394,1.6700,1day
svm,2011-02-01,0.461368346503492,-0.2700,1day
svm,2011-02-02,0.467052372160442,0.2400,1day
svm,2011-02-03,0.482373050661967,0.2900,1day
svm,2011-02-04,0.480636199363432,0.6200,1day
svm,2011-02-07,0.477173830422693,0.4200,1day
svm,2011-02-08,0.471967394069005,-0.2800,1day
svm,2011-02-09,0.485911366833503,0.0700,1day
svm,2011-02-10,0.490495238295365,0.5500,1day
svm,2011-02-11,0.467625422674096,0.2400,1day
svm,2011-02-14,0.467337385980732,-0.3200,1day
svm,2011-02-15,0.48825205405791,0.6300,1day
svm,2011-02-16,0.479096493345858,0.3100,1day
svm,2011-02-17,0.473804185124834,0.1900,1day
svm,2011-02-18,0.474093418557308,-2.0500,1day
svm,2011-02-22,0.509666220947873,-0.6100,1day
svm,2011-02-23,0.526013175050061,-0.1000,1day
svm,2011-02-24,0.496534799241605,1.0600,1day
svm,2011-02-25,0.475026282728234,0.5600,1day
svm,2011-02-28,0.469906806105876,-1.5700,1day
svm,2011-03-01,0.507567271731006,0.1600,1day
svm,2011-03-02,0.513242485759106,1.7200,1day
svm,2011-03-03,0.47100187992302,-0.7400,1day
svm,2011-03-04,0.482028718382338,-0.8300,1day
svm,2011-03-07,0.52158244606358,0.8900,1day
svm,2011-03-08,0.482425194719136,-0.1400,1day
svm,2011-03-09,0.47215173356468,-1.8900,1day
svm,2011-03-10,0.512064532263432,0.7100,1day
svm,2011-03-11,0.495313816486426,-0.6000,1day
svm,2011-03-14,0.490386716137775,-1.1200,1day
svm,2011-03-15,0.509673899157817,-1.9500,1day
svm,2011-03-16,0.539485562085962,1.3400,1day
svm,2011-03-17,0.497864946115251,0.4300,1day
svm,2011-03-18,0.477956575856989,1.5000,1day
svm,2011-03-21,0.467285818615225,-0.3600,1day
svm,2011-03-22,0.48392126241566,0.2900,1day
svm,2011-03-23,0.500514269358649,0.9300,1day
svm,2011-03-24,0.471753773911521,0.3200,1day
svm,2011-03-25,0.475283946524848,-0.2700,1day
svm,2011-03-28,0.483442284376954,0.7100,1day
svm,2011-03-29,0.473481072616056,0.6700,1day
svm,2011-03-30,0.454140684242561,-0.1800,1day
svm,2011-03-31,0.468875825007694,0.5000,1day
svm,2011-04-01,0.468565340134936,0.0300,1day
svm,2011-04-04,0.475277444243664,-0.0200,1day
svm,2011-04-05,0.477329538255406,0.2200,1day
svm,2011-04-06,0.471542038862591,-0.1500,1day
svm,2011-04-07,0.477872094472153,-0.4000,1day
svm,2011-04-08,0.48404068107028,-0.2800,1day
svm,2011-04-11,0.483706868494933,-0.7800,1day
svm,2011-04-12,0.497692187569262,0.0200,1day
svm,2011-04-13,0.496198963328113,0.0100,1day
svm,2011-04-14,0.486216341250665,0.3900,1day
svm,2011-04-15,0.47957945786394,-1.1000,1day
svm,2011-04-18,0.498890435482738,0.5700,1day
svm,2011-04-19,0.491350656363628,1.3500,1day
svm,2011-04-20,0.46219367519555,0.5300,1day
svm,2011-04-21,0.460013287763441,-0.1600,1day
svm,2011-04-25,0.4789867215003,0.9000,1day
svm,2011-04-26,0.474131976461352,0.6200,1day
svm,2011-04-27,0.459975596823451,0.3600,1day
svm,2011-04-28,0.461803753349974,0.2300,1day
svm,2011-04-29,0.465428093937812,-0.1800,1day
svm,2011-05-02,0.473804277055404,-0.3400,1day
svm,2011-05-03,0.473956402910703,-0.6900,1day
svm,2011-05-04,0.486659231522149,-0.9100,1day
svm,2011-05-05,0.50403410556882,0.3800,1day
svm,2011-05-06,0.485643541169378,0.4500,1day
svm,2011-05-09,0.469071779629879,0.8100,1day
svm,2011-05-10,0.467490468116288,-1.1100,1day
svm,2011-05-11,0.491942043512984,0.4900,1day
svm,2011-05-12,0.493842313806496,-0.8100,1day
svm,2011-05-13,0.4987324530922,-0.6200,1day
svm,2011-05-16,0.516601902707972,-0.0400,1day
svm,2011-05-17,0.503082816394012,0.8800,1day
svm,2011-05-18,0.478646589011664,0.2200,1day
svm,2011-05-19,0.470495814367053,-0.7700,1day
svm,2011-05-20,0.496449377626337,-1.1900,1day
svm,2011-05-23,0.522475683583203,-0.0800,1day
svm,2011-05-24,0.51198138117583,0.3200,1day
svm,2011-05-25,0.494548852579648,0.4000,1day
svm,2011-05-26,0.49253980621529,0.4100,1day
svm,2011-05-27,0.487191962770867,1.0600,1day
svm,2011-05-31,0.475179207570788,-2.2800,1day
svm,2011-06-01,0.509668952016503,-0.1200,1day
svm,2011-06-02,0.53319026444374,-0.9700,1day
svm,2011-06-03,0.522448826151534,-1.0800,1day
svm,2011-06-06,0.535978131897867,-0.1000,1day
svm,2011-06-07,0.512476073077054,-0.4200,1day
svm,2011-06-08,0.510100360053098,0.7400,1day
svm,2011-06-09,0.497083727122344,-1.4000,1day
svm,2011-06-10,0.517457771945112,0.0700,1day
svm,2011-06-13,0.530106845441709,1.2600,1day
svm,2011-06-14,0.499667113381921,-1.7400,1day
svm,2011-06-15,0.512125333092469,0.1800,1day
svm,2011-06-16,0.525708205383036,0.3000,1day
svm,2011-06-17,0.499999879103965,0.5400,1day
svm,2011-06-20,0.490019658097699,1.3400,1day
svm,2011-06-21,0.471950078886323,-0.6500,1day
svm,2011-06-22,0.487316317632161,-0.2800,1day
svm,2011-06-23,0.513799928073468,-1.1700,1day
svm,2011-06-24,0.517442961315166,0.9200,1day
svm,2011-06-27,0.492271362025879,1.2900,1day
svm,2011-06-28,0.470283027528369,0.8300,1day
svm,2011-06-29,0.462026028450229,1.0100,1day
svm,2011-06-30,0.461401524679565,1.4400,1day
svm,2011-07-01,0.453321104213807,-0.1300,1day
svm,2011-07-05,0.465894755129921,0.1000,1day
svm,2011-07-06,0.486295534620869,1.0500,1day
svm,2011-07-07,0.46357893799549,-0.7000,1day
svm,2011-07-08,0.470691417835193,-1.8100,1day
svm,2011-07-11,0.50976526422609,-0.4400,1day
svm,2011-07-12,0.50844152416274,0.3100,1day
svm,2011-07-13,0.484506164262635,-0.6700,1day
svm,2011-07-14,0.494284001957265,0.5600,1day
svm,2011-07-15,0.49490976984987,-0.8100,1day
svm,2011-07-18,0.511762688861227,1.6300,1day
svm,2011-07-19,0.486640152940019,-0.0700,1day
svm,2011-07-20,0.483173214398829,1.3500,1day
svm,2011-07-21,0.486599363759752,0.0900,1day
svm,2011-07-22,0.482603720173554,-0.5600,1day
svm,2011-07-25,0.499935373475111,-0.4100,1day
svm,2011-07-26,0.502310936737581,-2.0300,1day
svm,2011-07-27,0.532765718930097,-0.3200,1day
svm,2011-07-28,0.520922349147601,-0.6500,1day
svm,2011-07-29,0.508223745269367,-0.4100,1day
svm,2011-08-01,0.506365189408418,-2.5600,1day
svm,2011-08-02,0.550651072820832,0.5000,1day
svm,2011-08-03,0.529421849171144,-4.7800,1day
svm,2011-08-04,0.58066868381497,-0.0600,1day
svm,2011-08-05,0.591944994610675,-6.6600,1day
svm,2011-08-08,0.638694756711469,4.7400,1day
svm,2011-08-09,0.453842110613281,-4.4200,1day
svm,2011-08-10,0.480917054152693,4.6300,1day
svm,2011-08-11,0.463915740450641,0.5300,1day
svm,2011-08-12,0.482365588207556,2.1800,1day
svm,2011-08-15,0.50515660867109,-0.9700,1day
svm,2011-08-16,0.501098455236915,0.0900,1day
svm,2011-08-17,0.538612495991572,-4.4600,1day
svm,2011-08-18,0.567899764644453,-1.5000,1day
svm,2011-08-19,0.60737670481951,0.0300,1day
svm,2011-08-22,0.489539549596002,3.4300,1day
svm,2011-08-23,0.447720356949467,1.3100,1day
svm,2011-08-24,0.425628772259254,-1.5600,1day
svm,2011-08-25,0.50432242002848,1.5100,1day
svm,2011-08-26,0.495697073886351,2.8300,1day
svm,2011-08-29,0.466867785854089,0.2300,1day
svm,2011-08-30,0.465635633779197,0.4900,1day
svm,2011-08-31,0.486850490227442,-1.1900,1day
svm,2011-09-01,0.487696862118231,-2.5300,1day
svm,2011-09-02,0.533707491549202,-0.7400,1day
svm,2011-09-06,0.518291164102278,2.8600,1day
svm,2011-09-07,0.444973065216132,-1.0600,1day
svm,2011-09-08,0.463742148057378,-2.6700,1day
svm,2011-09-09,0.551189755318013,0.7000,1day
svm,2011-09-12,0.519602588620928,0.9100,1day
svm,2011-09-13,0.497534312634381,1.3500,1day
svm,2011-09-14,0.486688537545962,1.7200,1day
svm,2011-09-15,0.478777849937829,0.5700,1day
svm,2011-09-16,0.483041929910594,-0.9800,1day
svm,2011-09-19,0.501053437136918,-0.1700,1day
svm,2011-09-20,0.504752175627921,-2.9400,1day
svm,2011-09-21,0.553810192784776,-3.1900,1day
svm,2011-09-22,0.616271190380623,0.6100,1day
svm,2011-09-23,0.515966399315579,2.3300,1day
svm,2011-09-26,0.459361032894063,1.0700,1day
svm,2011-09-27,0.461814907155807,-2.0700,1day
svm,2011-09-28,0.518570884800544,0.8100,1day
svm,2011-09-29,0.528656821141259,-2.5000,1day
svm,2011-09-30,0.543048708647767,-2.8500,1day
svm,2011-10-03,0.616742744077442,2.2500,1day
svm,2011-10-04,0.49400065940023,1.7900,1day
svm,2011-10-05,0.463217139893931,1.8300,1day
svm,2011-10-06,0.43865626317715,-0.8200,1day
svm,2011-10-07,0.472324946634302,3.4100,1day
svm,2011-10-10,0.446781158953494,0.0500,1day
svm,2011-10-11,0.455543074624255,0.9800,1day
svm,2011-10-12,0.464526394201692,-0.3000,1day
svm,2011-10-13,0.470007666821586,1.7400,1day
svm,2011-10-14,0.434672606495992,-1.9400,1day
svm,2011-10-17,0.433021008088562,2.0400,1day
svm,2011-10-18,0.427256322078685,-1.2600,1day
svm,2011-10-19,0.445084803558703,0.4600,1day
svm,2011-10-20,0.479365316914318,1.8800,1day
svm,2011-10-21,0.429296189682973,1.2900,1day
svm,2011-10-24,0.444304551871908,-2.0000,1day
svm,2011-10-25,0.483873138801959,1.0500,1day
svm,2011-10-26,0.487131714861314,3.4300,1day
svm,2011-10-27,0.425789774330385,0.0400,1day
svm,2011-10-28,0.437676596221105,-2.4700,1day
svm,2011-10-31,0.502622122088048,-2.7900,1day
svm,2011-11-01,0.579576076653787,1.6100,1day
svm,2011-11-02,0.476142364841327,1.8800,1day
svm,2011-11-03,0.436134180063383,-0.6300,1day
svm,2011-11-04,0.462857381206306,0.6300,1day
svm,2011-11-07,0.486219224228733,1.1700,1day
svm,2011-11-08,0.458572973335368,-3.6700,1day
svm,2011-11-09,0.515979153855599,0.8600,1day
svm,2011-11-10,0.529045386625188,1.9500,1day
svm,2011-11-11,0.472684458351458,-0.9600,1day
svm,2011-11-14,0.477174253578027,0.4800,1day
svm,2011-11-15,0.476461090505838,-1.6600,1day
svm,2011-11-16,0.504151002147383,-1.6800,1day
svm,2011-11-17,0.551267002241151,-0.0400,1day
svm,2011-11-18,0.513832556490508,-1.8600,1day
svm,2011-11-21,0.532325877112776,-0.4100,1day
svm,2011-11-22,0.545730470386342,-2.2100,1day
svm,2011-11-23,0.540848780272134,-0.2700,1day
svm,2011-11-25,0.543300360489321,2.9200,1day
svm,2011-11-28,0.472405173178159,0.2200,1day
svm,2011-11-29,0.472362825244991,4.3300,1day
svm,2011-11-30,0.443927507201242,-0.1900,1day
svm,2011-12-01,0.445390821252061,-0.0200,1day
svm,2011-12-02,0.491561106511604,1.0300,1day
svm,2011-12-05,0.465739776434727,0.1100,1day
svm,2011-12-06,0.459277512020691,0.2000,1day
svm,2011-12-07,0.457849294822341,-2.1100,1day
svm,2011-12-08,0.482857366086471,1.6900,1day
svm,2011-12-09,0.441779391613448,-1.4900,1day
svm,2011-12-12,0.462572754669577,-0.8700,1day
svm,2011-12-13,0.506840847253258,-1.1300,1day
svm,2011-12-14,0.529127235094634,0.3200,1day
svm,2011-12-15,0.510314042711909,0.3200,1day
svm,2011-12-16,0.492372993680293,-1.1700,1day
svm,2011-12-19,0.524661047813128,2.9800,1day
svm,2011-12-20,0.471142390193365,0.1900,1day
svm,2011-12-21,0.473464317759195,0.8300,1day
svm,2011-12-22,0.484312457119852,0.9000,1day
svm,2011-12-23,0.484939704205722,0.0100,1day
svm,2011-12-27,0.486826823793944,-1.2500,1day
svm,2011-12-28,0.505944031709033,1.0700,1day
svm,2011-12-29,0.470907762608824,-0.4300,1day
svm,2011-12-30,0.469986264681778,1.5500,1day
svm,2012-01-03,0.471694918676817,0.0200,1day
svm,2012-01-04,0.469909851405558,0.2900,1day
svm,2012-01-05,0.495453900858212,-0.2500,1day
svm,2012-01-06,0.501544135976557,0.2300,1day
svm,2012-01-09,0.499751683597018,0.8900,1day
svm,2012-01-10,0.487930371465093,0.0300,1day
svm,2012-01-11,0.494184740968016,0.2300,1day
svm,2012-01-12,0.492416852434472,-0.4900,1day
svm,2012-01-13,0.507216345341519,0.3600,1day
svm,2012-01-17,0.495992199772463,1.1100,1day
svm,2012-01-18,0.481396538135525,0.4900,1day
svm,2012-01-19,0.481697169176917,0.0700,1day
svm,2012-01-20,0.491670949644884,0.0500,1day
svm,2012-01-23,0.493713372849508,-0.1000,1day
svm,2012-01-24,0.495110951870326,0.8700,1day
svm,2012-01-25,0.483926633274177,-0.5800,1day
svm,2012-01-26,0.498313140486931,-0.1600,1day
svm,2012-01-27,0.509270092335546,-0.2500,1day
svm,2012-01-30,0.506343308943076,-0.0500,1day
svm,2012-01-31,0.506029563304912,0.8900,1day
svm,2012-02-01,0.493816185778571,0.1100,1day
svm,2012-02-02,0.498221304007667,1.4600,1day
svm,2012-02-03,0.481097909102394,-0.0400,1day
svm,2012-02-06,0.48886054064052,0.2000,1day
svm,2012-02-07,0.495942685028963,0.2200,1day
svm,2012-02-08,0.496286441175289,0.1500,1day
svm,2012-02-09,0.493635822994866,-0.6900,1day
svm,2012-02-10,0.505788008515182,0.6800,1day
svm,2012-02-13,0.489921313434875,-0.0900,1day
svm,2012-02-14,0.491643704091115,-0.5400,1day
svm,2012-02-15,0.511169940023264,1.1000,1day
svm,2012-02-16,0.485271747788135,0.2300,1day
svm,2012-02-17,0.491732388437129,0.0700,1day
svm,2012-02-21,0.501195518239077,-0.3300,1day
svm,2012-02-22,0.509807606930992,0.4300,1day
svm,2012-02-23,0.503338346944564,0.1700,1day
svm,2012-02-24,0.502126978922596,0.1400,1day
svm,2012-02-27,0.499583237856136,0.3400,1day
svm,2012-02-28,0.499095738282654,-0.4700,1day
svm,2012-02-29,0.507942793029856,0.6200,1day
svm,2012-03-01,0.495593247522322,-0.3200,1day
svm,2012-03-02,0.504708409823389,-0.3900,1day
svm,2012-03-05,0.519044179757408,-1.5400,1day
svm,2012-03-06,0.541942946983358,0.6900,1day
svm,2012-03-07,0.513483992174367,0.9800,1day
svm,2012-03-08,0.491621347604123,0.3600,1day
svm,2012-03-09,0.498083967097229,0.0200,1day
svm,2012-03-12,0.506004124314037,1.8100,1day
svm,2012-03-13,0.479613702554691,-0.1200,1day
svm,2012-03-14,0.487293162230993,0.6000,1day
svm,2012-03-15,0.494011278173027,0.1100,1day
svm,2012-03-16,0.490918074112714,0.4000,1day
svm,2012-03-19,0.489477955089218,-0.3000,1day
svm,2012-03-20,0.488373345374905,-0.1900,1day
svm,2012-03-21,0.494936031921144,-0.7200,1day
svm,2012-03-22,0.508147361889717,0.3100,1day
svm,2012-03-23,0.499201201411123,1.3900,1day
svm,2012-03-26,0.473772430505718,-0.2800,1day
svm,2012-03-27,0.495706695537784,-0.4900,1day
svm,2012-03-28,0.514316486821793,-0.1600,1day
svm,2012-03-29,0.514977190639566,0.3700,1day
svm,2012-03-30,0.502329505837219,0.7500,1day
svm,2012-04-02,0.490825293145186,-0.4000,1day
svm,2012-04-03,0.505733796680303,-1.0200,1day
svm,2012-04-04,0.529766486048558,-0.0600,1day
